item_id,text,hard_label
262,#EURefResults and #NATO permitted US destruction of seven Muslim countries in 15 years. #Syria #Brexit <url>,0
263,"In #Britain, anxiety about immigration started long before the '#Brexit' vote <url>",0
264,RT <user>: Might be a bit awkward for Londons Muslim mayor... #Brexit <url>,0
265,"#Brexit born from nationalism, racism and terrorism is leading to a wave of xenophobia. ""This is not what we wanted"" my butt.",0
266,Educate yourself. IS hate anyone who doesn't share their beliefs. Leaving the EU won't stop terrorist attacks <url>,0
267,Can't condemn anti-immigration rhetoric in #Brexit and then replicate it after the result,0
268,Why can't some remainers grasp that noone has said we are going to stop immigration full stop. Were just going to be able control it #brexit,0
269,London’s Muslim Mayor Slams Brexit Vote At Gay Pride Event <url> #BreitbartLondon #Brexit <url>,0
270,"""<user>: I always liked #Paddington bear <user> <user> <user> <user> <url> Migration no crime",0
271,Hahah #BPL fans dey cry #BREXIT !! No foreigners please..Wunna go make wunna own leagues. By the way some pointed... <url>,0
272,<user> lols feeling ko kasi wala akong paki sa #Brexit masyado like everyone else so tinatry ko makarelate on a personal level,0
273,RT <user>: You would have to insane to vote remain. Do not give our country away to foreign corporate mobsters. VOTE LEAVE. <url>,0
274,"<user> would have voted stay. #brexit will = end of UK. England must focus on free trade, migration agreements etc. £ will correct",0
275,As if immigration were like English &amp; US imperialism that crushed cultures &amp; peoples. Stop projecting!  <url>,0
276,"To late fella Muslims already in UK and busy making Muslim babies to make up the fall in immigrants with vote leave.
<url>",0
277,"Big FU to EU, #BritainFirst stay strong, ur the 1st, not the Last! Next step, kick out the refugees received since the beginning #Brexit",0
278,Shows how over run by foreigners London is #lambeth #BrexitOrNot #Brexit #EUref this is where remain will take it #fixed,0
279,"Evan Davis Seriously Struggles To Hide Frustration With #Brexit Backtracker. <url>
Lies on immigration &amp; NHS!",0
280,"In voting to leave EU, UK still cannot escape the clutches of globalisation and international migration #Brexit

<url>",0
281,When governments harm their own citizens and instead favor foreigners and colonists they lose consent of governed <url>,0
282,"London will be the key. And, they have a Muslim Mayor. It still might go ""Stay"" <url>",0
283,<user> <user> so we should have equal immigration from Commonwealth not just EU or it's racist that's why i voted #Brexit,0
284,"Usa should do something against Turkey's islamization,because It's the last   secular muslim country.

#Brexit <user> <user>",0
285,The British pound has dropped. Hope they're ready for more foreign visitors. #brexit,0
286,Those complaining abt y the brits made immigration an issue shd examine y ther's immigration in the 1st place#Brexit <user>,0
287,"In so far as #EU's liberal immigration was also an issue in #Brexit, #Muslims can 'claim credit' for the break-up, too",0
288,Australia looking good in the wake of #Brexit? Talk to us about your migration options #MigrateToAustralia,0
289,"Foreign Sec Philip Hammond: ""As we sit here I believe that the flow of foreign direct investment to the UK has all but dried up"" #Brexit 1/2",0
290,"The government can now control immigration. My ""housemate"" lived at Uni for 4 years without a tv license but immigration theyll stop #Brexit",0
291,Personally can't wait for economic spiral of Britain following #brexit - case study in how immigration is an economic net positive,0
292,<user> <user> <user> EXACTLY. The shrieking will get worse. #Brexit has undone Muslim strategy to keep quiet after #orlando,0
293,I'm heartbroken if #Brexit loses. It was the only means of carving out an outpost against a full-on Muslim Caliphate in Europe.,0
294,People make Glasgow sign above Refugees welcome sign beside Jo Cox memorial. #brexit #indyref2 <url>,0
295,"<user> #Brexit aim was (aside from the anti-immigration racists) to maintain optimal trade whilst limiting immigration,deluded leavers",0
296,#Brexit achieved as Farage went to various shithole towns and promised morons   £350 million for NHS and to deport migrants. All untrue,0
297,RT <user>: The big question is will this mean the return of the 3 foreigner rule in <user> then? #Brexit #EURefResults,0
298,"Def xenophobia
:  fear and hatred of strangers or foreigners or of anything that is strange or foreign. HRC strange  <url>",0
299,"<user> <user> Muslim invasion worked out for Constantinople, it can work for the UK! #Brexit",0
300,"<user> Really? Look into all of the anti-immigration racism and tell me what role HATE plays in #brexit, you loon.",0
301,<user> congrats to britian for fighting for their right and indepence standing up to refugees #voteleave #brexit,0
302,People queuing to buy foreign currency in London. #Brexit,0
303,I know this isn't about my country but reading about #Brexit all over my tl makes me think that as a Muslim I probably won't be able to..,0
304,"RT <user>: Yes, how dare the president speak about foreign policy.  <url>",0
305,My relatives in Scotand and friend in England voted to leave over the immigration issue. <url>,0
306,"#brexit is good for Muslim immigrants, because they will no longer be manipulated EU pawns inside the UK.",0
307,"<user> Bollocks! This is political scaremongering. Sad to see its made the ""news!"" #Brexit #Racists Try reporting Muslim Rapist Gangs?",0
308,<user> #brexit need to figure out a way to negotiate immigration aspect without leaving EU and keep voters happy,0
309,Isn't the real immigration cause of #Brexit ? <url>,0
310,Put a loving face of a raping murdering savage refugee terrorist up. <url>,0
311,"<user> A BRIEF ILLUSTRATED GUIDE TO UNDERSTANDING ISLAM 

<url>

#Brexit #BrexitVote #BrexitOrNot",0
312,I wonder if this #Brexit rejection of immigration turns into an unintended rejection of wide open capitalism? Will more follow?,0
313,"<user> The Brits have their #Brexit, but what will they do with it? Will they finally put a stop to rampant Muslim immigration?",0
314,"<user> 
Net immigration of 333,000 is madness. 
#BREXIT eers VOTE LEAVE",0
315,RT <user>: How long until we can deport Gouffran then? #Brexit,0
316,"Even if #Brexit wins, immigration won't stop. Brits should have reacted in the 50s and 60s when Pakis and Hindus started to migrate to UK.",0
317,<user> what does #Brexit teach us Immigration is the key! Young Voters voting &amp; <user> is shocked because leave is better than polls,0
318,"The best reply to #EURefResults so far #JaiHind 
#Brexit: Brit Immigrant Asks UK to Become India's Union Territory <url>",0
319,"FYI world, the ppl of GB supporting #Brexit know if they don't control their own immigration/borders radical Islam will end their lives.",0
320,Did immigration exist before the EU? Thought so. #Brexit,0
321,"RT <user>: WATCH: Milo On Why Britain Should Leave The EU - To Stop Muslim Immigration - Breitbart <url> 
#Brexit #…",0
322,Yeah Bill m8 people thought they were voting to deport immigrants #npc #brexit,0
323,"I'm sure you would enjoy reading it <user>

#Brexit: Brit Immigrant Asks UK to Become India's Union Territory 

<url>",0
324,DISGUSTING Looks like anti-immigrant sentiment isn't just a US/Trump thing. #BrexitOrNot #Brexit #immigration <url>,0
325,No cap on migration in the EU says corbyn #VoteLeave #Brexit #EUref <url>,0
326,"Amazing article about community and how multiculturalism and immigration are here to stay, regardless of #Brexit <url>",0
327,F*** Obama and nobody listen to anymore f*** that Muslim <url>,1
328,Obama bears responsibility for putting Europe in mortal danger from Muslim immigration by doing nothing in Syria. Was it a plan? #Brexit,0
329,"Attention Social Media: if you're going to assert that the #Brexit is the result of anti-immigrant sentiment,... <url>",0
330,Proud to be an immigrant #Brexit #Bregret in a country built by slaves and immigrants' blood and sweat #immigrantslivesmatter,0
331,gud news for paki bastards-India is now a member of MTCR.Now v hope predator drones to fuck pakistanis' asshole haha <url>,1
332,You reckon there's any chance of Britain being the first to ban Islam migrants now after #brexit ? <user>,0
333,World will soon see how nasty vitriolic &amp; filled with jihadi hatred all EU comprises blatantly no longer under cover <url>,1
334,"#UK.# Must Leave #EU as Soon as Possible, EU Foreign Ministers,  #corpgov <user> <user> #Brexit  <url>",0
335,Watch this British lady sound off on the rising Anti-Muslim and Anti-Immigrant bigotry in her country #Brexit <url>,0
336,"Congratulations to hyper-conservatives and anti immigration parties 👏👏  
#Brexit",0
337,"Not heard 1 MP 2day seriously address the immigration problem and how they will deal with it. They haven't listened to the people.
#Brexit",0
338,UK economic downturn fix after #Brexit: join EEA. Problem: free movement requirement runs counter to core Leave anti-immigration platform.,0
339,I wonder if historians will blame #AngelaMerkeI's Muslim migrant policy &amp; unwillingness to allow UK to limit immigration from EU? #Brexit,0
340,"Passenger at work: ""Voted #Brexit as want Our country to be how it used to be full of white ppl an no niggers or pakis roaming our streets…""",0
341,"I'm no more a racist for voting out, than you are a terrorist for voting in. #euref #brexit #referendum #EURefResults #Marr",0
342,#brexit every illegal and rapeugee in america is freaking out right now over the #brexitvote #trump2016 #imwithyou,0
343,"Unfortunately,  most didn't understand what leaving EU really means.  They just want the foreigners out. Hmmm <url>",0
344,<user>  Only 7 more months and this Muslim sympathizer is out of the WH. <url>,1
345,#Brexit #VoteLeave - Can't  let immigrants &amp; refugees take over. Can't keep subsidizing the failed states in EU that wants handout. Stand up,1
346,The <user> on how Leave's immigration promises already collapsing #Brexit <url>,0
347,All those immigrant babies boom time for them. #Brexit #LeaveEU #VoteLeave #c4debate <url>,0
348,"RT <user>: Pro #Brexit types seem to be saying that their victory will not be complete until ""the Muslim threat"" is stopped. We are back…",0
349,"<user> Boris Johnson's ""points based immigration system""... <url> #Brexit",0
350,"It is very clear: you are in or you are out. You can't have your cake and eat it,"" says Dutch Foreign Minister on #Brexit.",0
351,Some lady at the Walmart checkout mentioned to a #desi cashier she favoured   #Brexit as the uk has an immigration problem 😁,0
352,"British Labor envies USA's levels of mass illegal immigration that could have swayed their #Brexit vote

They must have more to tip balance!",0
353,"THE MAJORITY WILL NEVER allow the Mentally Ill Globalists to turn the world into a SJW and Radical Islam ""SAFE SPACE"" #brexit #Trump2016",1
354,#EU would obviously say that as starting position. Likely to see some cap on migration &amp; restricted benefits #Brexit <url>,0
355,GOP Leaders Stall Muslim Brotherhood Terrorist Act <url> <user> #TrumpTrain #Brexit,0
356,"RT <user>: Calais Muslim Migrants Block Roads, Destroy Cars, Shout 'Fuck UK' #BanIslam #StopIslam #Brexit #VoteLeave 

<url>",1
357,<user> <user> And they have a token Muslim and LGBTs too! #BREXIT #IamwithYou #Iamwithher #FeelTheBern,0
358,It's easier 2 fight terrorism when ur multi national (Islam is peace) EU master has been kicked 2 the curb <user> <user>,0
359,"RT <user>: Congrats Britain! Now take control of ur muslim problem! Roll on Trump Train! 
 #Brexit #TrumpTrain #Trump2016 #MAGA <url>",1
360,You know the UK is in trouble when the #Tories are looking at Australian immigration policy for ideas #Brexit  <url>,0
361,"Anxiety? Over an invasion?  Nah...
Tony Blair: #Brexit Vote Was Over Immigration 'Anxiety'
#SecureTheBorder
<url>",0
362,CBK says Kenya has enough foreign reserves to cushion #Brexit now on #CBEA410 w/<user> <user>,0
363,#Brexit fixed Britain's immigration problem - who wants to go into that mess...EU gonna have to build a wall to keep Brits out.,0
364,<user> mate you are a immigrant . talking about being patriotic. #Brexit,0
365,(USA TODAY) #Exploding U.K. immigration helped drive '#Brexit' vote : Critics say.. <url> <url>,0
366,So Scotland...are you going to adopt England's immigration rules or come up with your own? #brexit #scotland #ScottishIndependence #scotlond,0
367,"Faisal Islam speechless after pro-#Brexit #Tory MP tells him Leave campaign ""didn't have a plan"" for Brexit and... <url>",0
368,"Four out of ten people believe that Brexit WON'T affect immigration <url> via <url>
Knobheads #Brexit",0
369,<user> That's kind insulting their British citizens . Media spin same like Indian #MSM EU is a mess bcse of refugees #Brexit,0
370,Mother F*CK the Council on Foreign Relations and anything they may have to say. 💩😬💩😬💩 #EUref #Brexit,0
371,"Juan,
Typical Liberal
Worried about keeping Terrorist HAPPY 
Who are already Attacking Everyone 

#thefive 
#BrexitVote 
#Brexit 
#Trump2016",0
372,The anti-immigrant sentiment is what led to these results. Now let's see what #Britain can do without the immigrants #Brexit,0
373,"Well #Brexit looks like #Remain will ""win"" and by win I mean enjoy the continued Muslim invasion, sharia enforcement. Idiots.",0
374,One welcome side effect of #Brexit is we could now limit cheap foreign football imports &amp; give British players greater opportunity,0
375,he protects tells media hide Idaho girl’s sex assault by Muslim migrants <url>  via <user> <url>,0
376,"<user> 
#Orlando #BREXIT

""Islamic expert"" <user> Islam is peaceful !
Muslims Say Otherwise! <url>",0
377,One serious #Brexit post re football. We no longer HAVE to allow anyone from EU into our clubs. Put a standard/limit on foreigners &amp; (1/2),0
378,Bloody foreigners coming here &amp; taking our jobs though! #Brexit  <url>,0
379,ITV news; Immigration was a big issue in the #Brexit referendum for a lot of people . <url>,0
380,okay so y'all keep saying #Brexit is driven by racism and anti-immigrant sentiment. that's some what true.,0
381,A victory for a small minded agenda blaming foreigners for all our problems which is what Farage stands for. <url>,0
382,Crabb: I want to build trust and clarity with the British people. Controlling immigration will be a red line in our #Brexit negoitations.,0
383,Horrible but predictable that #Brexit has stirred and encouraged anti immigrant / racist tendencies. #Solidarity <url>,0
384,Some tips on stemming racism and anti-immigrant momentum <url>,0
385,RT <user>: After #Brexit is it time of migration for #datacenter from #UK to #Europe #Italy ? #aws #softlayer #Aruba #Retelit #Fujitsu…,0
386,"Verhofstadt says there is no need, though, to accept Leave campaign lies: on £350m, on Turkey, on immigration #Brexit",0
387,<user> you are an alien on foreign land people who voted out don't like YOU I never mentioned skin i'm defending aliens like you #Brexit,0
388,#Brexit - If there been political forces create instability Europe historical refugee crisis and war. 26/6 remarkably successful :(,0
389,National Front in Newcastle this afternoon. Legacy of the Leave campaign's anti immigration stance is kicking in <url>,0
390,"Can y'all stop with these fake nigger Twitter bots following me, it's ruining my image #feminism #brexit #maga #blacklivesmatter #altright",0
391,And if that happens guess I'll have to self deport back to Mexico <url>,0
392,You see this woman? Every time they photograph her she's doing the Globalist pyramid sign:Mrs Muslim loving Hitler <url>,1
393,"Unreal. Now ""leave"" says foreign labor can move btw countries. More lies &amp; it's less than 48 hrs. #brexit <url>",0
394,"Next time you see a Briton telling a refugee he should have stayed/fought to make things better instead of running, remind them of #Brexit",0
395,"""On subject of #Brexit, Donald Trump, esp in Scotland, once again proves that he barely sees through foreign policy"" <url>",0
396,#Brexit Bring the refugees over here; send the economic migrants to German/Poland/Belgium <url>,0
397,"<user> EU has got nothing to do with Muslim refugees, wake up, Syria is not in EU. #Brexit #Remain",0
398,"I knew all along that the leavers succeed for #Brexit was all about immigration! Hey u, foreigners get out! <url>",1
399,Imagine ur public totally disarmed &amp; foreign govt decides how immigrants enter your country w #radicalislamicterrorism . #Brexit,0
400,UK Gives Obama &amp; Islam A Big ‘F**K YOU!’ – Votes To LEAVE The EU &amp; Muslim Terror Refugees – #BREXIT <url>,1
401,A terrorist in her town is not appreciated. No one came to greet me. I have done my vote #Brexit <url>,0
402,Xenophobia has never been too far from the surface in England. Feels like the disdain of Jonny foreigner has won &amp; logic has lost #Brexit,0
403,This is late but #Brexit was smart. Less immigration and less taxes and less globalation rule. Can someone tell me what's so bad about it??,0
404,#brexit - Common Purpose Nicola Sturgeon declares 'common cause' compact of treason with muslim mayor of London... <url>,0
405,"""More than anything, #Brexit was about all things foreign and small mindedness won"" 
<url>",0
406,RT <user>: God Saved The Queen &amp; Britain from Islam tonight! #Brexit <url>,0
407,"Just like when Obama failed to install the Muslim brotherhood in Egypt, so now too he failed to sabotage Great Britain  #Brexit",0
408,Although immigration a motivator. It was *always about self determination. The majority cannot be dictated to by another country. #brexit,0
409,"Poor old Dan Hannan having to claim that no, actually, we never promised we'd cut immigration at all, honest <url>",0
410,Incredible that a nation would vote for its ruin to deny a few foreigners a safe haven.  #Brexit,0
411,<user> seems that the #Brexit camp was right after all: foreigners are pooring through our national defenses like it's a Swiss cheese.,0
412,"That fathers, sons, uncles, &amp; brothers didn't sort out these muslim rapists with ax handles &amp; cricket bats shocks me <url>",1
413,Welcome British Refugees #brexit #EUref <url>,0
414,"What ""benefits""? Muslim invasion &amp; sharia? ? Loss of sovereignty to unelected bureaucRATS in Brussels? #Brexit <url>",1
415,Alice Thomson: Brexit will do nothing to curb immigration <user> #Brexit <url> <url>,0
416,#Brexit #EURefResults Brexit live: 'sad' Cameron says EU must deal with immigration concerns - The Guardian <url>,0
417,RT <user>: The horrific truth about migration &amp; open borders the media won't show. Watch &amp; Share. #EU #Brexit #Nexit #Daxit  <url>,0
418,".<user> 

We'll get exactly the same immigration system. 

#Brexit told a lie. Gullible fell for it. 

<user> <user>",0
419,"Wow, congratulations Britain, you really showed those refugees who the boss is. Have fun with economic bankruptcy. #Brexit",0
420,RT <user>: Not true koran &gt;&gt;root say invade via migration.#brexit #MAGA #DC <user> <user> <user> <user> h…,0
421,"Cameron, Blair, the media, have to take blame for years of anti immigrant hysteria, islamophobia xenophobia leading to #brexit vote",0
422,"So if they're not racists, what do we call the utter degenerates who voted leave because they ""don't like foreign people""? Morons? #Brexit",0
423,<user> still gonna get immigration 👀 <url>,0
424,BREAKING: students feel betrayed when actual adults with actual jobs vote against foreign socialism #Brexit <url>,0
425,Time to join #BrExit and #RetireMcCain paving way for the #McExit. Foreign policies failures of #ISISMcCain #AZSen <url>,0
426,<user> him and anjem choudary what a joke as a muslim and a brit i think we should vote leave #Brexit,0
427,If Iceland beats Eng will they ban Led Zeps immigrant song from being played on British radio?. #Brexit,0
428,When the Dust Settles: Migration Policy after Brexit <url>,0
429,Paul Nuttall is lying if he tells u that controlled immigration will b a consequence of #brexit esp if we remain part of single mket #bbcqt,0
430,Finally refugees in EU might go to UK. Declined refugee status in EU is nothing in UK soon. Geneva agreement allows to apply to UK. #Brexit,0
431,"The good news is...
The immigrant blaming will have to end. 
#Brexit 
#EUref 
#EURefResults 
#EUREFERENDUM",0
432,#BBC put it across the globe that London had Britain's 1st muslim mayor - that was the last straw  <url>,0
433,Selena is officially an immigrant  <url>,0
434,meaning ISLAM rules the world <url>,0
435,"Once that refugee cartoon was published, #Brexit ceased to be about ""sovereignty"" and became all about bigotry. True colours.",0
436,Thank you #Brexit a life-changing vot e in the name of immigration panic. Seems legit. 🙌🏻🇪🇺🙌🏻 <url>,0
437,"Those who colonise =1 set of people
Those who experience the effects of immigration =another set of ppl
No hypocracy <url>",0
438,The EU does have difficult policies especially in the immigration #Brexit,0
439,"Politicians, if you don't want people to vote against immigration then stop turning immigrants into scapegoats for everything #EUref #Brexit",0
440,<user> CONGRATULATIONS! Britain is a great country &amp; does not need the EU parasites &amp; their Muslim invasion. #Brexit,0
441,"100's terror plots stopped in U.S. – mostly #Moslem refugees

<url>
★#MyJihad Islam #Brexit Handwara Uma Bharti #tcot BJP",0
442,Codes}Diversity LGBTQT SaveClimate Coal Oil Syrians Muslims Refugees Booze Pot.BeyondBrazen&amp;Didn'tLoseAStep#Brexit O.C.#Ableg #Yeg CNN NBC{{,0
443,Vonnegut gets it right. To anyone who voted #Brexit among concerns over migration control: <url>,0
444,Right now I have this compulsion to hug any immigrant I can find and tell them that we need them to stay. #notinmyname you fascists #brexit,0
445,"In retrospect, this should probably have mentioned terrorist in it somewhere #brexit #notinmyname <url>",0
446,"<user> The ISLAMIC TERRORISM CoverUP for ESTABLISHMENT GLOBALIST HACKS WALLST CLINTON/POTUS
Follow #BREXIT &amp; #LEAVE <url>",0
447,<user> THIS is why #Brexit was so important and the right decision! Foreign investment will rise with Britain in control. #LeaveWins,0
448,<user> no way. Muslim clerics must definitely go to Mecca hell! Viva #Brexit!,1
449,Found the #brexit leave-side's immigration research tape. 🙄 South Park - They took our jobs <url>,0
450,Wow. Puts the anti-immigrant flavour of #Brexit in perspective. #EUref <url>,0
451,"Suddenly ""minor"" things like the ongoing refugee and migrant crisis take the backstage.. #brexit #EUref  <url>",0
452,"It's strange to be gone &amp; return to: a sit-in, some major SCOTUS rulings on immigration &amp; affirmative action, &amp; the whole #Brexit disaster/",0
453,So how many people suffered this misunderstanding? How many voted for immigration reduction? #BrexitLies <url>,0
454,"#Brexit 1. No £350m p/w to NHS 2. No reduction in immigration 3. No leaving the EU. Wtf was the point of this decisive, lying campaign?",0
455,Just met a Muslim outside (just moved in) when I asked about the vote he said (own words) GET OUT THE NASTIES ARE FOLLOWING. True. #BREXIT,0
456,Trying to be hopeful after #brexit  <user> but dreading what happens when that lot realise they won't get immigration reform they want.,0
457,"A muslim Mayor of London? What!? This PC Sickness has become a pandemic. England turning into ""Little Asia."" <url>",0
458,The #Brexit backtracking begins. EU Immigration will be largely unchanged post exit <url>,0
459,Britain's new foreign policy. It took 43 years to get there. #Brexit #EUreferendum #yesminister <url> via <user>,0
460,Not all foreign people who wants to go to the uk have bad intentions. Improve your law. The #Brexit isn't gonna help your economy. 👋🏼,0
461,"Us, foreigners better stop complain and start respect a country's decision. Non of our business. #Brexit #respectdemocracy #PeoplesVoices",0
462,Bad take. I think a country can be independent with rules on immigration without being xenophobic.  <url>,0
463,Wait. You're telling me that nearly half of England wants to be ruled by a foreign power? #Brexit,0
464,Easier immigration for Commonwealth citizens? #Australians like us who have abode in EU easier to work across both.  <url>,0
465,#Brexit wild idea but why not let foreign govs pay for their people abroad.,0
466,"(((Peter Sutherland))), UN migration chief, wants to reverse the #Brexit referendum. <url>",0
467,And here it is in English. Actual tweet from the German Foreign Office #Brexit #LAD <url>,0
468,RT <user>: <user> The elites control their economy and they will seek revenge by using economic terrorism to force them back into the…,0
469,"Cabinet minister Nicky Morgan slams Boris Johnson's 'nasty &amp; mean-spirited' immigration warnings

#VoteIN #Brexit

<url>",0
470,"Was  this an Anti-Immigrant vote or an Anti-EU vote? And, how much influence  did London electing a Muslim Mayor have on the #Brexit vote?",0
471,"It's what 'Remain' feared - the 'Brexit' racism and anti-immigration reactions in the UK

<user> <user>  <url>",0
472,Unvetted refugees pouring into Europe was the main reason for UK #Brexit. <user> wants a 550% increase in refugees! NO!! #Trump2016,0
473,"“If you legitimise anti-immigration prejudice, you can’t be surprised when it sticks” – <user> <url> #Brexit",0
474,The EU are having a service for Jo cox birthday I wasn't aware they had one for Paris or Brussels victims of terrorism #Brexit #EUref,0
475,#Brexit another blow 2 EU already reeling from € &amp; migrant crises. Watch for further strains in EU as bonding glue weakens further. #EUref,0
476,#iVoted #VoteLeave because the jihadi endorsing terrorist sympathisers are begging us to #Remain. #EUref #Brexit <url>,0
477,Who's backtracking? We want immigration (need it). We simply wanted to control num &amp; quality #BrexitVote #Brexit  <url>,0
478,<user> foreign policy experts weigh in on #Brexit vote <url>,0
479,Why immigration pushed Britons to Brexit: <url> vía <user> Muy buen articulo para entender #Brexit,0
480,Bloody foreigners causing a spike in racist hate crimes #WTFexit <url>,0
481,"#Brexit will impact so many different things stock market, trade, employment, immigration etc
Thursday is a big day <url>",0
482,EU now looking precarious. Massive wake up call on immigration for everyone. The nation speaks #Brexit #Remain,0
483,"Goodbye to peaceful, innocent refugees                        #BrexitInFiveWords  #Brexit #Leave #MAGA #Trump <url>",0
484,The EU is going to collapse under its own weight. EU will become Weimar with a Muslim invasion raping and pillaging the wreckage. #brexit,1
485,Hopefully now a country with a military the size of #nypd will cease encouraging foreign adventures of neoconservative Americans. #Brexit,0
486,RT <user>: The U.K. Must ban Islam and close all mosques! <url>,1
487,"#Brexit isn't the only nation with anti-immigrant sentiments! #SCOTUS also made their mark yesterday.
<url>",0
488,"Let's just deport #Trump to the U.K. &amp; they can build a wall and be done with it. Might not let Trump's weave in tho, too ""foreign"" #Brexit",0
489,"<user> UK could redirect £Bns of its Foreign Aid it sends to corrupt countries, back into 'Northern Power House' for UK contracts. #Brexit",0
490,<user> WOULDN'T MEAN MUSLIM RAPISTS ARE MOSTLY YOUNG WOULD IT? <url> #Brexit,1
491,"#Brexit

England Voted Against a Strange Union of Billionaires and Muslim jihadis / Mujahideen mullahs / ISI Imams

<url>",0
492,Yesssssss no more foreigners we've got our country back! #Brexit,0
493,<user> <user> ISLAM is not a race- wanting freedom &amp; borders &amp; sovereignty isn't Xenophobic #Trump #Brexit,0
494,Didn't the Nazis use to say it &amp; Britain received Polish immigrant pilots who fought in Battle of Britain? #Brexit <url>,0
495,"A true shame for a country that once embraced foreigners like me:Post-#Brexit,it’s become OK to be racist in Britain-<url>",0
496,RT <user>: Foreign Minister <user> discusses implications of #Brexit. Read full interview: <url> <url>,0
497,"<user> #Brexit ""Polls may have been underrepresented-people wanting to leave due to shaming""
Not me, I want illegals out &amp; no illegals in!",1
498,RT <user>: Muslim Propaganda and the Islamization of Britain  #Brexit <url>,1
499,#Swexit #refugeeswelcome?!Sweden:Migration Board 2 stop deportation of 'public' MUSLIM rapist <url> #rapefugees #Brexit,1
500,"I reject:

- racism is about education
- #Brexit is about lack of education
- differing views on immigration equate to racism",0
501,Would it be safe for foreigners to visit England as tourist during the #Brexit  turmoil? #BrexitRacism,0
502,#oreillyfactor #brexit the UK is the first to actually stand against the immigration of radical Islam ! Now will Americans wake up? #Trump,0
503,Hardly. Am Irish and celebrate #brexit as throwing off the shackles of an unaccountable foreign based administration <url>,0
504,Spain to seek co-sovereignty on Gibraltar after #Brexit: Acting Foreign Minister <url> <url>,0
505,#VisitBritainBecause thousands of peaceful refugees can't be wrong. #MAGA #Brexit #Trump #BritainAdrift <url>,0
506,"#Saudi plans mass muslim invasion via EU if #VoteRemain wins!! Save #UK Save the Queen Save Western Society and #VoteLeave 
#Brexit",0
507,Yvette wants immigration reform. Are the #Remain lot going to call her a racist  #c4debateb #Brexit,0
508,<user> The biggest lie came from Cameron re Turkey's 88m mainly Muslim people joining the EU  <url> #brexit,0
509,<user> but why waste an opportunity to pander to the anti-immigrant savages #Brexit,0
510,C Meyer asks for more £ 4 Foreign Office 2fund intern'l initiatives &amp; larger embassies; even higher taxes :) <url> #BRexit,0
511,"<user> <user> We have to thank London, voting a muslim as Major opened so many eyes helping #brexit against the cultural suicide",0
512,<user> Wanting no foreign workers AT ALL is an unrealistic expectation to have and i'm sure the majority #brexit voters know this...,0
513,"ITV: It's all down to immigration, right?
Expert woman: Yeah, it's down to immigration and a thousand other things.
#EUref #Brexit #Fail",0
514,When the German Foreign Office has the best one-liner THEN you know there's too much change in one day. #Brexit <url>,0
515,#ENGAUS If we had an Australian style points system for foreigners we wouldn't have just 'whitewashed' them in the rugby #Brexit #Remain,0
516,"#JeremyCorbyn ran a reluctant REMAIN campaign cause he is PRO MORE IMMIGRATION ! He even suggested a Special Migrant Fund !
#Brexit
#Jexit",0
517,<user> #Brexit there foreign bank accounts these paki politicians are becoming embarrassing 4 local communities that do they run paki or E,0
518,"This is why Sweden declares migrant Muslim men up to age 40 to be ""children."" No, I'm not kidding. <url>",0
519,"Richard Walton Ex Police Counter Terrorism ""EU irrelevant in terms of our counter terrorism endeavour"".

Another nail in Stay Coffin #Brexit",0
520,Whom Bells Toll for #Brexit drawbridge seems like tragicomic disregard of global migration realities.,0
521,Ironically many against white East Euros while UKPol now say vote may increase immigration from Asia (curry workers) <url>,0
522,#Brexit Even as Barack Hussein Obama along w/other Muslim potentates/Imams preached 4 UK 2 #Remain ..Brits got it right! #ccot #pjnet #tcot,0
