item_id,text,hard_label
523,Thoughts on BREXIT and the Muslim Community. #euref #BREXIT <user> <url>,0
524,"We all know that obummer is a FKing idiot, community organizer, what more can we expect from him. Muslim born @ bred <url>",1
525,"This has an important point. The settlement on migration needs to receive a 'yes' from the country, in some detail. <url>",0
526,British pound the lowest in 30 years. They invaded Muslim lands but This will be the beginning of Economic crash #Brexit,0
527,You may see mass migration of young Brits from UK to Australia. The 10 pound pom is back! <url>,0
528,"The sad reality of #Brexit. Some didn't vote against shitty economics, they just voted foreigners out. <url>",0
529,"51% : 49 % #Brexit
Your Opa and Oma hate foreigners so much, yes?
Feel very bad for you Lads &amp; Lasses",0
530,Speaking to <user> who is live from London - he said people were persuaded by the issue of immigration in the #BREXIT vote,0
531,"Whilst EU do meddle too much in our affairs and immigration needs sorting, can't help thinking #brexit will ruin our country. #worried",0
532,simple Anglo-American Jurisprudence: foreign governmental bodies are without jurisdiction over the people #Brexit,0
533,#Brexit = ur racist grandpa not knowing how to talk to ur Muslim friend at bbq &amp; then going inside to watch golf instead.,0
534,"Yeap as the market continues to tank, &amp; that was from foreign election if DT get elected the market will be crash  <url>",0
535,If #Brexit happens does that mean #LiverpoolFC has to give up Jurgen Klopp? Some foreign labor is needed in UK. #morningjoe,0
536,"Update June-29-16
 #Brexit #Europe #BrexitVote #VoteLeave
don't forget Islam religion of peace.... <url>",0
537,"#foxnews #oreillyfactor #Brexit this was all about stopping the immigration of Muslims, Radical Islam &amp; sharia law. #Trump2016 #TrumpTrain",1
538,"Polish Foreign Minister on #brexit “disillusionment with European integration, and declining trust in the EU”."" <url>",0
539,misogynistic xenophobic white supremacist terrorist encouraging cowards don't want what is right they just want their way. #Brexit,0
540,"Brexit racism Muslim at home, go of, answer to British Australia, New Zealand....... to Aboriginal <url>",0
541,"Will there still be a demand for foreign lawyers in London? AND, will they still want to go to London? #auslaw #law #brexit #recruitment",0
542,Could renegotiate for horizon 2020 (maybe erasmus) &amp; students should be taken off immigration lists #LinksDay16 #science #Brexit,0
543,Can someone explain the immigration aspect of the #brexit decision to me?,0
544,Irrespective of what you think of immigration #EUreferendum is about being able to make a choice.🇬🇧Do you want a choice? #VoteLeave #Brexit,0
545,"If you voted leave &amp; demand every muslim condemn extremist behaviour, you then ought to do likewise. <url>",0
546,#BREXIT &amp; Immigration <user> <user> <user> <url>,0
547,"Boost UK exports, deport Anna Soubry, apparently
#brexit <url>",0
548,The #EU speeding up talks 2 admit terrorist #Turkey is👉SUICIDE 👉 #Erdogan admits there's NO MODERATE ISLAM! #Brexit <url>,0
549,I wish I could photograph the face of every #brexit voter when the realise immigration is now likely to increase.,0
550,The ramifications might be far worse than that. Foreign trade might spiral out of control. <url>,0
551,"Students so called academics and professionals Voted remain 
Not on migrant coal face...unlike working class 

#EUref #Brexit #EURefResults",0
552,RT <user>: amanpour's a pro- refujihadi rapefugee dhimmi. See how that works? #MakeBritainGreatAgain <url>,1
553,the #Brexit is am example for how xenophobia can force US Congress into an actual Muslim ban if #Trump is president #AMJoy,0
554,#PostRefExit atmosphere in Britain is awful. Most foreigners are verbally assaulted and called all names! #Brexit,0
555,"Globalists use fear to control outcomes &amp; make people give up. 
#Brexit vote is rigged with immigrant votes. <url>",0
556,England is like Space 1999 they done blown the moon away from the Earth. They gonna deport the lady with the button eyebrows #Brexit,0
557,Flag of #antifa-islamic jihad fascist terrorist alliance #AntiAntifaFascists #islamicinvasion #Brexit #Sacramento <url>,0
558,"Stupid Brits, you should clearly convert to islam &amp; give up all your sovereignty to EU. Nationalism is pure evil!!!! <url>",0
559,<user> Sorry how do you know the person being shouted at was an immigrant and not a british citizen? #brexit,0
560,the scotts have a lot of cucks who exist only to suck pakis off; we need to fix this <url>,1
561,"#Brexit Oppressive Islamic Sharia Law Is Incompatible With Liberty &amp; The Fundamental Principles Of Democracy, Deport To Middle East &amp; Africa",1
562,What does #brexit mean for governance asks <user> We have a refugee crisis and the EU is an important part of dealing with it.,0
563,"I don't believe for 1 bit that immigration was the decisive issue in the #BrexitVote.
Big fat Brussels is the Issue. <url>",0
564,"Now, Britain, about that muslim mayor in London...#Brexit",0
565,The heated debates over migration won't disappear after the #Brexit referendum. <url> <url>,0
566,Non British citizens are now experiencing the same xenophobia that many foreigners in S.A. experience every day #Brexit,0
567,"This hijab selfie app is fun.

#Brexit <url>",0
568,EU passports for all. British refugees welcome #Madrid #Brexit #EURefResults <url>,0
569,"<user> Please GOOD Bye HILLARY! &amp; control immigration DOESN'T WORK ANYMORE!
🇬🇧#Brexit🇬🇧 Give the Dem REPONDES  <url>",0
570,<user> <user> Will migrant football players have to leave the UK in two years? #Brexit,0
571,Blacks and Moslems don't get along with people of other races and religions in any country. Deport them all. <url>,1
572,"Some #brexit fallout for banks. Stress tests, Dodd-Frank, U.S. vs foreign banks. <url> <url>",0
573,"First #Trump and now #Brexit - Canadian Immigration must be bracing for tonnes of applications.

Welcome to Canada, eh!",0
574,Because immigration is mainly a business matter... <user> in <user> #brexit #immigration #BorisJohnson <url>,0
575,<user> so true ask anyone who voted out it was all about immigration because everything else was based on theories and lies #Brexit,0
576,gay liberation may be the best thing for our liberation. Don't ban us islam <url>,0
577,"So my mum voted #brexit to deter the ""hoards of Muslim immigrants"". Don't think she gets that Middle Eastern countries aren't in the EU 😪",0
578,"RT <user>: It looks like the people most worried about foreigners taking their jobs, are people to old to have jobs. #Brexit <url>",0
579,#BREXIT weather &amp; polls &gt; LEAVE. As in the Feb. 2014 anti-immigration anti #Europe vote in Switzerland 50.3%-49.7% <url>,0
580,#Brexit was definitely a vote against migration and definitely not a vote against this freshly elected government nor their policies,0
581,Some people so transfixed by immigration that they forgot to think about the economy. Well done #Brexit,0
582,#Brexit  ISLAM and its followers also one reason made British to leave EU .,0
583,Merkel needs another 70M person nation to cover ~$12B shortfall from #Brexit. She will fully sell EU to Islam and admit Turkey. 70M Muslims.,0
584,RT <user>: I can't think of a single positive to staying in the EU. Love Europe hate EU hate excessive immigration forced on us <url>,0
585,Too quick to comment on foreign issues Sir. Have you not heard about the Ikorodu invasion and killings? <url>,0
586,"After #Brexit #UK can deport #radical #Islam #muslim ""#clerics"" (AKA #isis recruiters #terrorists) #EU ""#humanright "" except for natives",1
587,"Piece in <user> mag on #Brexit. Pre-vote. How naive it feels now, tho <user> right on immigration <url>",0
588,"If you think #Brexit is not going to have an impact on US foreign policy, you should watch <user>",0
589,"""If you care about workers, you’re either an immigration patriot or a liar."" <url>",0
590,"Will anti-immigration #Brexit campaigners take responsibility 4 whats unleashed?
'The vote made people just explode' <url>",0
591,The xenophobia that inspired this #Brexit idiot = the same xenophobia of Trump idiots re: Muslim immigration. <url>,0
592,Thinking about Euroskepticism as a place where far-right anti-immigration sentiment and leftist resistance to neoliberalism meet. #Brexit,0
593,RT <user>: Here <user> explains the impact of #Brexit in Premier League. Mainly with signing foreign minors. <url>,0
594,HATE IS THE GREATEST EMOTION. SAD THING IS BREXIT WILL NOT HALT MIGRATION FROM THE EU OR EXPEL THE INFLUX. <url>,0
595,"Goodbye, Refugee leaches. #Brexit <url>",0
596,"#EURef 
White people saying #Brexit is 'racist' when #EU is institutionally racist mad for 'whites' is as daft as saying muslim is a 'race'",0
597,We can't let Boris sign us up for free movement. We want to END mass immigration and stop EU's rapefugee policy  - #Brexit,0
598,"<url> 4,500 Muslim invaders that YOU pay for, why not leave the EU with the bill? #Brexit",0
599,This is the first time of me feeling unsafe as a foreigner in England. Look what you have done! Shame on you England! #Brexit,0
600,Read a Press release issued by the Ministry of Foreign Affairs of Brazil on the result of the #Brexit referendum: <url>,0
601,London and immigration under attack. <user> will at least save London from disguised xenophobia. #Brexit <url>,0
602,"RT <user>: Just the beginning. It's not about independence, it's about voters thinking terrorism and immigration are synonymous ht…",0
603,"RT <user>: “'Yes, Minister' unveils secrets of British foreign policy on Europe; United Nations  and diplomacy” <url> #br…",0
604,"Ancient history, I'm talking about a future EU, where soldiers from foreign nations would be on our streets #brexit <url>",0
605,completely agree. We can #Leave the #EU but still support controlled immigration &amp; see benefits 2 country &amp; society <url>,0
606,"RT <user>: It's laughable how everyone is blaming guns, NRA, GOP, evangelicals,#Trump and all but Islam for the #Orlando shooting. #…",0
607,#brexit is about immigration pure and simple. The lawlessness that accompanies open borders smothers liberty. Britain caught on. Will we...?,0
608,"And as their Muslim populations grows, the Muslims will take over British government. <url>",0
609,Pesky foreigners  <url>,1
610,"#brexit good one ye old limeys :-)
From a British immigrant in India. <url>",0
611,"including perspectives on finance, foreign policy, development &amp; inequality <url>",0
612,Blame Immigration #Euros2016 #Brexit,0
613,"RT <user>: Congrats, Angela Merkel your immigration policies did what two wars couldn't: Drive British citizens away from European…",0
614,London should kick all Muslim Refugees out before they all kill them. #Trump2016 <url>,1
615,"My issue with #Brexit is the pure hatred &amp; racism that comes with it, stepping back into Nazi Germany. Foreigners aren't to blame, banks are",0
616,"Homeland Security to Ban “Offensive” Words to Stop Terrorism <url>
#WhiteGenocide #RapeJihad #DebtSlavery #Brexit #UKIP",0
617,NOTE: George Soros &amp; Angela Merkel encouraged the Muslim invasion of EU &amp; your countries-&gt; WELCOME TO THE EU <url> #BREXIT,0
618,"Dear leavers, even if we could abandon freedom of movement entirely we still have obligations under the 1951 Convention on Refugees #Brexit",0
619,"#Brexit
Facts about Pakistanis
1) Everyone hates them
2) Pakis only hate Hindus
3) Pakis dogs of Arabians",1
620,Lmao why he dressed like discount Jihadi John? 😩 <url>,0
621,#Brexit  Maybe they need to do a recount? Zenophobia has resulted in Great Britain headed toward worse shape than influx of Muslim refugees,0
622,#brexit everything for avoid ugly refugees #stupidity <url>,1
623,London Muslim Mayor Khan announces name of the new Caliphate 'ScotLondStan' also considering switching to Arabic 4 offl lang #Brexit,0
624,"NYT: ""Most research shows that immigration has boosted the British economy. But evidence doesn't vote, people do."" #Brexit",0
625,.<user> have suspended foreign exchange of GBP pound until further notice due to results from the British exit referendum #Brexit,0
626,<user> DYK #Brexit is also expected to impact foreign land real estate investments in the US? <url> #realestate,0
627,RT <user>: What a great day to speak English. Build that wall &amp; DEPORT <url>,0
628,"#BrexitVote #EURefResults #FridayFeeling #Trump2016 
#British anti-immigration leader says #Brexit is Obama's fault

<url>",0
629,Tough times for Dickie B. He will have to either sell off his mansions or let illegals move in to make ends meet.... <url>,0
630,"#GreatBritain has left the #EU with the #Brexit vote and immigration being the main reason. Not to worry though ,... <url>",0
631,"<user> Rory my friend, this is the level of English football WITHOUT foreign players #Brexit",0
632,It's time too kick out you and your Muslim  administration  <url>,1
633,We must stop Islam because is trying to get dominate status all over the world as The Quran and Muhammed are ruling. <url>,1
634,"The EU is bigger than Brussels, blasts Hungarian PM as he blames immigration for #Brexit <url>",0
635,"#Brexit  means ""we can deport people"" says Daniel Hamman #bbcnewsnight so presumably this means the same in #Spain &amp; rest of #EuropeanUnion",0
636,"Although the anti immigration rhetoric spouted by UKIP was one of the arguments for #Brexit, the opinions of UKIP are not the collective",0
637,Japan has strict immigration rules and is not part of the EU but is a part of the global market and is doing fine...Those racists #Brexit,0
638,"#Brexit, Lexit, racism, immigration &amp; seeds of hope, important article by my <user> colleague <user> <url>",0
639,Trump...making a mockery of the result and confirming this was a vote on immigration and not economics #Brexit,0
640,"U R rite Rooster!Let's put USA's citizens&amp;interests ahead of all others,stop migrant invasion&amp;create prosperityAgain <url>",1
641,"#Brexit: UK Not Only Lost In #Euro2016, They Are So Stupid, If One Muslim Immigrated d Whole Family Becomes Children Like Cousin Nephew, Dog",0
642,"We don't want to be ruled by foreign non democractic elite, we want an English non democratic elite. Ahhh #Brexit <url>",0
643,"#Brexit was never really abt the EU economic system. Nationalism expressed by Farage reps a nativist, anti-immigrant xenophobia in Britain.",0
644,"The only real way 2 stop Terrorism is not w/more #Brexit type votes but insted 2 come together as one people, sharing one planet #Tolerance",0
645,"media giving wrong information 48 % r not youth but 8% Indians, 8 % polish, 6% paki and 8 %  African, Muslims n Asians voted against #Brexit",0
646,"Terrible for the Brits, missing all the fun: the Greek Crisis, the Euro crisis, the refugee crisis, the 0 interest, clown Juncker #brexit",0
647,"1 positive from todays disaster: we can now deport those ""awr u bri-ish?"" nightclub promoters from European holiday destinations #brexit",0
648,<user> in this sense #Brexit  is a good move.. otberwise terrorist will move free in whole of t euro zone after turkish free travel,0
649,European working in UK? 'How will Brexit affect migrant workers?' - info following #Brexit <url> <url>,0
650,Real Big. For all this saying we need to Unite.  go stand outside any foreign centres throughout the UK. #brexshit <url>,0
651,"So, I was reading and what I understand is this: people who supported #Brexit did it mainly to stop migration into the UK. Is that right?",0
652,"Bruce, We Can Not Allow Muslim/Islam To Dictate The Quran Into Our Schools and Be Thaught To Our Young Children! <url>",0
653,RT <user>: Racist anti-immigration parties here in Australia haven't wasted a moment to try and capitalize on #Brexit #ausvotes ht…,0
654,"<user> Muslim London Mayor, &amp; now get ready for next Muslim PM for England. You go England 
#Brexit #EUref",0
655,"<user> <user> <user> <user> Bill, there are bad people in the Syrian refugee immigration , ask #Brexit , EU.",0
656,"Bobbys, know your bloody terrorist signs from other signs. <user> is that you? <url>",0
657,Britains hav done it! Now th world needs US <user> 2continue the revolution of refusing 2 bow down 2 Islam <url>,1
658,We don't want your One World Muslim order Ismail go home! <url>,0
659,"RT <user>: ""#Brexit was a vote for English nationalism...also a vote to stop foreigners changing the character of communities.""
<url>",0
660,"3 muslims have attacked and killed dozens at #Istanbul airport, will #VoteRemain and the MSM blame islam for this like they did #Brexit?",0
661,"Britain blaming #Brexit on racism lol these are terrorist attacks in the past 6 years in the EU, seems to be a trend <url>",0
662,The implications of #Brexit for refugees and migrants <url>,0
663,The latest Koran Kenali Bencana! <url> Thanks to <user> #brexit #gameofthrones,0
664,<user> <user> I read a study that says England will be majority Muslim by 2040. It's too late. #Brexit #ivoted #EURefResults #londonpride,0
665,"#BrexitOrNot Yes #VoteLeave 

First step to immigration control is #Brexit

or UK #Kalergi = <url> <url>",0
666,Alberto Jihad Jardim <url>,0
667,BRITISH REFUGEES WELCOME #Brexit,0
668,"“#Brexit WASN'T about immigration it was CAMERON’S fault &amp; free movement will go on”, said Juncker…LOL…DO THESE SELF-ENTITLED TYRANTS listen",0
669,"Cameron was a good PM but did not deal with immigration issue, easy to implement controls, he's right to step down he let us down #Brexit",0
670,The anti-immigrant sentiment that fueled the #Brexit is just... so sharp. <url> <url>,0
671,"#Germany must feel betrayed. Even after the recession, Greek crisis, and immigration they remained committed to the EU. #Brexit",0
672,This time #PolesinUK victims of xenophobia - but how many racist attacks foreigners experience in Poland?  <url> #Brexit,0
673,"#brexit #snp #wnd #strongerin myas#
Study: Muslim citizenship outpacing non-Muslims in U.S
<url>",0
674,Protest - after EU Leave to defend migrants and refugees right #BrexitVote #Brexit #JoCox #voteleave Picture Capital <url>,0
675,"P.C. IS DESTROYING AMERICA FROM ILLEGALS TO OSAMAS ATTACKS ON 1ST,2ND AMENDMENTS, CHRISTIANS AND FAVORING OF muslims <url>",0
676,"<user> Yes, they may come up with the theory that Rahul's foreign visit led to Britain's exit from EU #Brexit",0
677,RT <user>: <user> no Sir. This is the victory of Merkel and Erdogan. Possible TR immigration invasion was the main topic for #Bre…,0
678,Revisit - Replace foreign with the Establishment (or whatever PC name it wishes to be known by)Same instinct applies <url>,0
679,"On #Brexit: ""They had had had enough with British girls being 'groomed' by Muslim men."" <url> #tcot",0
680,"Not sure if #VoteLeave is a good idea?  Chew on this : ""BRITISH MUSLIMS POLL: 66% say they wouldn't warn of a terrorist attack"" #Brexit",0
681,"Amid the #Brexit lunacy, I wrote an assessment of Duterte's election in the #Philippines on security &amp; terrorism <url>",0
682,"Who will the tories ukip etc. blame for  economic, immigration issues now the EU bogeyman is gone? #Brexit #straightbannas",0
683,"""I don't like the look of that immigrant hitch hiker so let me drive my car off a cliff."" -#Brexit",0
684,"If London voted 4 a muslim mayor, they will vote 4 anything thats  not sensible! They just keep screwing themselves <url>",0
685,Can someone get Farage to deport his German wife and children. #brexit,1
686,"THANK ALLAH for #Brexit - Noor Salman, Pulse terrorist wife. (Yeah the one who texted husband during Ramadan Rampage, whom AG Lynch Lost!)",1
687,The Arab world will be welcoming the British refugees citizens after #Brexit 😂😂😂😂🍻,0
688,<user> <user> Is Norway the #takebackcontrol option for UK #Brexit then Boris? EU migration changes from UK? <url>,0
689,If we leave Europe the first thing we should do is deport Nigel Farage to Europe. #Brexit,0
690,In wake of #Brexit it is fitting Britain's newest literary hero will be an Argentine immigrant <user> <user> #lacasitagrande,0
691,If we do not leaving the EU but  negotiate the ability to control migration we may stand a chance of unifying this country #Brexit #REGREXIT,0
692,"Many say climate change is world's greatest problem but #Brexit, Trump, terrorism prove that plain old hatred of others is much bigger.",0
693,this is another example of trying to placate the Muslim Mayor.  Sad the women will be wearing sheets soon <url>,0
694,"RT <user>: Foreign Minister Sergey #Lavrov ’s answers to media questions on the results of the #Brexit referendum

<url>",0
695,"Now that #Brexit has worked, I don't want to see a single fucking old person blame foreigners for anything ever again, okay? Cheers.",0
696,#BREXIT comes down to immigration issues for UK nationals. w/Terrorism on the rise more are voting to leave EU. #MarketDNA #ThursdayThoughts,0
697,"Have you heard George Osborne wants to be Foreign Secretary in a new Tory government?
As if the world wasn't in a bad enough state

#Brexit",0
698,"'... we could have an increased migrant pressure during this summer, as a #Brexit consequence.' - Eurotunnel CEO
<url>",0
699,Interesting analysis: How could UK coexist with EU after #Brexit? 4 possible scenarios for economy + migration <url>,0
700,"EU, expect the next british immigration wave by 16 million british people, you're all welcome here #Brexit",0
701,No more Islam #HENK <url>,1
702,"#Brexit and benefits: why leaving the EU won't solve Britain's migration issues
<url> <url>",0
703,working families your voters are illegals living off tax payers working families GMAB <user>  <user> <url>,0
704,RT <user>: Muslim business fire-bombed in Birmingham. Hope you're enjoying your #Brexit aftermath <user> <user> <url>,0
705,I actually think years of behind the scenes and public counter Jihad work played a part in this historic day. #brexit,0
706,"Liberals take a hint

People don't want refugees and don't want to be islamized 
This is the beginning of the end

#Brexit #IndependenceDay",0
707,".<user>: Europeans expect us, politicians, to do our jobs. On unemployment, refugees &amp; terrorism - tasks are clear. #Brexit #UKref",0
708,My immigrant Brit friends want to remain while the nationalized Brits want a #Brexit. In this case I think the Is have it by a neck.,0
709,RT <user>: RBI Governor Raghuram Rajan says does not expect significant selling from foreign investors in India <url>,0
710,£ at 30 year low against $ but hey at least we'll have fewer foreign fruit pickers #Brexit,0
711,<user> can u blame them?main reason 4 #brexit was they didnt want to submit to #EU visa free travel from violent Muslim countries.,0
712,"<user> #Brexit 
Banks &amp; foreign companies based in UK will adjust fast to cover EU...not waiting sitting on their hands for 2 years!",0
713,"#Brexit Rule Brittania, we will never be muslim slaves <url>",0
714,Nothing says “empire” like owing fealty to foreigners <url>,0
715,<user> PLEASE do a vid about #brexit. Too many people think it's a rejection of immigration rather than globalism. Spank em.,0
716,Good riddance to the dirty pakis that will be deported #Brexit #EURefResults,1
717,Cameron's disgusting and gutless accommodation of UKIP immigration  rhetoric over last 5 yrs is at the root of his failure this week #Brexit,0
718,"Carswell and Hannan Freeze Out Farage, Say They WON'T Stop Immigration #Brexit <url> <url>",0
719,"I hope they deport all South Africans who moved to England, seeing as most of them showed support for #brexit.",1
720,Dividing the EU is a huge mistake at a time of deadly terrorist threat #Brexit #EUref,0
721,"Today the greatest Empire that ever was has ended, driven by fear of Muslim immigrants! #Brexit #Britain",0
722,"Europe-wide approach to the environment, terrorism &amp; migration is needed. Britain will be alone to face these problems post-#Brexit. #EuRef",0
723,"Germany is NEXT (Merkel gets the boot for muslim refugee ERROR)
Then France 
Italy will be last
Spain afraid to try

<url>",0
724,"Take control of your borders. Look out for British interest, not the interest of virtue signalling foreign bureaucrats. #Brexit #VoteLeave",0
725,"Oh great, that should make Europe's slide into Islam just that much easier. why don't you just shoot yourselves now. <url>",1
726,The brain drain immigration officers and support Muslim mayor opposes #Brexit. That's a start. Then self-deportation. Take your own count...,0
727,"Don't know why Boris Johnson's so against immigration - he's a bloody Andorian.
#Brexit #EUReferendum #Leave #Remain <url>",0
728,"<user> <user> I think the nation is in shock , the #Brexit wasn't about immigration 😁 sadly ppl voted bcuz of that X",0
729,#Brexit <user> BETTER <user> DEPORT ISLAM PACK YOUR PRAYER RUGS! <user> <user> <user> <user>  <url>,1
730,"RT <user>: PAKIS OUT

WAIFUS IN

#Brexit <url>",0
731,"""key indicator of which way post-#Brexit #Britain will go- toward more activist or more isolationist foreign policy"" <url>",0
732,<user> How about some outrage over Female Genital Mutilation in Muslim Britain or their denial of the theory of evolution? #Brexit,1
733,Nor to accept the return to Nazi propaganda embodied in the UKIP migration posters #Brexit,0
734,#Brexit was about stopping the latest Blitzkrieg of WMDs (Weapons of Muslim Destruction) from Germany #tcot,0
735,DavidJo52951945: ScottAJBlake4 or use some of the EU fees for a proper border force &amp; deport every illegal straight back to France #brexit,1
736,"I'm sorry, ""young people"", that you wanted to grow up slaves to an unelected foreign power and to consign your kids to the same fate #Brexit",0
737,"After #Brexit Victory, Euro Nationalists Call for ‘Frexit’ &amp; ‘Nexit' as Muslim Immigration continues to destroy EU
<url>",0
738,"<user> <user> also the #Brexit camp are already stating that they can't control immigration nor do they want to, unbelievable",0
739,Reducing #Brexit to anti-immigration narrative ignores real (and unrelated) concerns and voter diversity,0
740,"<user> Islam is an ideology of bigotry &amp; conquest, it's not a race. Claims of ""racism"" shows ignorance or cowardice.
#brexit",0
741,Miscalculation or not but it was written on the wall.. Basically Cameron underestimated Syrian Refugee crisis..  <url>,0
742,The #Brexit will only embolden the extreme right anti-immigrant agenda worldwide. Any socialist supporting it is delusional.,0
743,RT <user>: Islam is the problem #MakeAmericaGreatAgain if you shoot up a mosque don't worry its the guns fault  #LGBTCommunity <url>,0
744,"Much bigger win for terrorism than mere territorial in Iraq 
#RefugeeCrisis  
#Brexit 
#Trump2016 
+

They have already changed our lives",0
745,"#UK #London-based student admits to #Syria terrorism charge - ISIS Jihadi
<url>
#BRexit #tcot #cpc <url>",0
746,British refugees welcome! I'm talking to you <user> 😘 #Brexit <url>,0
747,<user> this has sadly been going on for a long while due to globalist elite sponsored terrorism &amp; Islamaphobia. Less to do with #brexit,0
748,"working days since #Brexit 3 Leave campaign promises broken 3. No £350M a week for NHS, no immigration cuts, Boris:""markets, pound stable""",0
749,<user> <user> - That´s it!!!! Now you got your #Brexit #ENG put more money for foreign stars - you´ll never win something!,0
750,Damn- England's version of anti-immigrant isolationist xenophobic Donald Trump just may pass! <url>,0
751,"Do they realise there'll be no refugee crisis,  no influx of migrants if the bombing stops? #Brexit #Trump",0
752,RT <user>: DEPORT PADDINGTON BEAR #Brexit,0
753,"<user> We voted on immigration not the real economic issues. Clearly the ""poor"" North believed the nonsense, sad day #EUref #Brexit",0
754,#Brexit update: French foreign minister says talks on UK exit needed urgently so EU can return to the spirit of the founders,0
755,"You can love a jihadi as much as you like, but if you ain't a muslim he's still going to kill you. #brexit for border control.",0
756,"Just me or is Amanpour beginning to think some white genocide might not be a bad thing?

<url> <url>",0
757,RT <user>: The refugee crisis is what is fuelling this #Brexit.One would have tot Britain would have taken a more pragmatic aproach like…,0
758,<user> <user> <user> Leave side should have pointed out Sadiq Khan's terrorist mates.#Brexit,0
759,"10,000 MUSLIM EXTREMISTS RIOT AND CHASE NON MUSLIMS IN LONDON #Istandwithhatespeech #Brexit  <url> <url>",1
760,OMG a big big mess outside now : Pro-Refugees VS anti-immigration 🙊 the #Brexit aftermath ✋,0
761,<user> #Brexit were as in paki it's more salvrey then democracy which is run from uk with ur corrupt PM N rest of Mafia to oppress public,0
762,Polite and calm Michael Gove speaking politely to press as he leaves home. I'm more &amp; more impressed with him. Foreign Secretary?! #brexit,0
763,RT <user>: A quick congrats to Any Muslim leader who encouraged Muslims to abstain or #brexit #birmingham,0
764,"STOP MUSLIM IMMIGRATION.
#Brexit #Frexit #Swexit #bernie #Trump2016 #FeelTheBern #libcrib #uniteblue #NeverHillary <url>",0
765,"Barack Obama the king of #Obamacare Solyndra, #Iraq, #ISIS, Muslim Terrorists best friend went to England to scold them. #Brexit was result.",1
766,<user> we haven't...and already the back tracking on NHS and immigration is staggering. Unfortunately #VoteLeave had no plan for #Brexit,0
767,Way to be <user> for being a true ally when <user> tried to use his position 2 influence foreign affairs <url>,0
768,We NEED control over immigration otherwise this tiny Country won't have a green field left. Better now than later <url>,0
769,#Brexit I must say it is certainly interesting how the media is focusing the immigration debate on the Polish and not the Muslims.,0
770,#Brexit #stopcallingukracist only individuals are Switzerland to ask the EU to curb immigration are they racist?,0
771,#Brexit: How I See the Future of My Country | About Islam <url> #UK <url>,0
772,"I've still not heard Islam referred to on BBC, when opposition to its fringe elements was a major issue for #Brexit <url>",0
773,Muslims demand London’s Muslim mayor declare independence from UK in the name of voter jihad. #Brexit  #KilroyRising <url>,0
774,So the whole #Brexit was sparked by immigration or nah,0
775,"13.Increase in tax will affect Nigerians in UK,which might decrease Pound -Naira  foreign exchange.Some might be forced to leave UK #Brexit",0
776,plans of immigration from Engerlandreich to Scotland all over twitter. 'Bring your huddles masses yearning to be free' #Brexit,0
777,It's your fault Muslim and African immigrants! Your not wanted ANYWHERE! Stay the fuck away from CIVILIZED countries!  #Brexit,1
778,<user> <user> Britain needs a #secondreferendum to deport all unhappy losers who voted #Remain to Pakistan. #brexit #Petition,0
779,People are surprised that ISIS is celebrating #Brexit. Of course they are. More marginalized Muslim youth = more potential recruits.,0
780,#Brexit has to happen there is no way you can set a minimum wage that will keep migration down in the #EU...its all a rat race...,0
781,A foreigner we've neither heard of nor voted for nor care about warns us about #brexit. <user> Who is he? <url>,0
782,The irony is we will probably now look to appoint a foreign manager #ENGICL #Brexit,0
783,"Better watch out Merkel, the German people don't like the Muslim invasion either. 
Get ready for the German #Brexit!",0
784,"#Brexit is served.  In 2015, $66.4B of intl capital flowed to UK CRE--70% of the total foreign capital that flowed into U.S. real estate.",0
